species_id,species_name,environment,image_base_name,global_index,image_path
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_13,1872,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1872.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_14,1873,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1873.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_15,1874,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1874.png
208,halichoeres_hortulanus,controlled,halichoeres_hortulanus_16,1875,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1875.png
208,halichoeres_hortulanus,controlled,halichoeres_hortulanus_17,1876,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1876.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_18,1877,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1877.png
208,halichoeres_hortulanus,controlled,halichoeres_hortulanus_19,1878,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1878.png
208,halichoeres_hortulanus,controlled,halichoeres_hortulanus_1,1879,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1879.png
208,halichoeres_hortulanus,controlled,halichoeres_hortulanus_2,1880,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1880.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_3,1881,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1881.png
208,halichoeres_hortulanus,controlled,halichoeres_hortulanus_4,1882,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1882.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_5,1883,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1883.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_6,1884,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1884.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_7,1885,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1885.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_8,1886,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1886.png
208,halichoeres_hortulanus,insitu,halichoeres_hortulanus_9,1887,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1887.png
209,halichoeres_leucurus,controlled,halichoeres_leucurus_1,1888,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1888.png
209,halichoeres_leucurus,insitu,halichoeres_leucurus_2,1889,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1889.png
209,halichoeres_leucurus,insitu,halichoeres_leucurus_3,1890,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1890.png
209,halichoeres_leucurus,insitu,halichoeres_leucurus_4,1891,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1891.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_10,1892,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1892.png
210,halichoeres_margaritaceus,insitu,halichoeres_margaritaceus_11,1893,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1893.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_1,1894,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1894.png
210,halichoeres_margaritaceus,insitu,halichoeres_margaritaceus_2,1895,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1895.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_3,1896,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1896.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_4,1897,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1897.png
210,halichoeres_margaritaceus,insitu,halichoeres_margaritaceus_5,1898,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1898.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_6,1899,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1899.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_7,1900,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1900.png
210,halichoeres_margaritaceus,sketches,halichoeres_margaritaceus_8,1901,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1901.png
210,halichoeres_margaritaceus,controlled,halichoeres_margaritaceus_9,1902,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1902.png
211,halichoeres_marginatus,insitu,halichoeres_marginatus_10,1903,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1903.png
211,halichoeres_marginatus,insitu,halichoeres_marginatus_11,1904,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1904.png
211,halichoeres_marginatus,sketches,halichoeres_marginatus_12,1905,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1905.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_13,1906,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1906.png
211,halichoeres_marginatus,sketches,halichoeres_marginatus_14,1907,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1907.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_15,1908,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1908.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_16,1909,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1909.png
211,halichoeres_marginatus,sketches,halichoeres_marginatus_17,1910,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1910.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_1,1911,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1911.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_2,1912,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1912.png
211,halichoeres_marginatus,insitu,halichoeres_marginatus_3,1913,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1913.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_4,1914,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1914.png
211,halichoeres_marginatus,insitu,halichoeres_marginatus_5,1915,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1915.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_6,1916,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1916.png
211,halichoeres_marginatus,controlled,halichoeres_marginatus_7,1917,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1917.png
211,halichoeres_marginatus,insitu,halichoeres_marginatus_8,1918,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1918.png
211,halichoeres_marginatus,insitu,halichoeres_marginatus_9,1919,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1919.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_10,1920,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1920.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_11,1921,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1921.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_12,1922,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1922.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_13,1923,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1923.png
212,halichoeres_melanochir,insitu,halichoeres_melanochir_14,1924,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1924.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_1,1925,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1925.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_2,1926,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1926.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_3,1927,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1927.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_4,1928,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1928.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_5,1929,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1929.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_6,1930,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1930.png
212,halichoeres_melanochir,insitu,halichoeres_melanochir_7,1931,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1931.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_8,1932,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1932.png
212,halichoeres_melanochir,controlled,halichoeres_melanochir_9,1933,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1933.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_10,1934,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1934.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_11,1935,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1935.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_12,1936,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1936.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_13,1937,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1937.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_14,1938,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1938.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_15,1939,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1939.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_16,1940,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1940.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_17,1941,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1941.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_18,1942,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1942.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_19,1943,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1943.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_1,1944,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1944.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_20,1945,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1945.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_21,1946,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1946.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_22,1947,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1947.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_23,1948,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1948.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_2,1949,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1949.png
213,halichoeres_melanurus,sketches,halichoeres_melanurus_3,1950,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1950.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_4,1951,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1951.png
213,halichoeres_melanurus,insitu,halichoeres_melanurus_5,1952,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1952.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_6,1953,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1953.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_7,1954,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1954.png
213,halichoeres_melanurus,controlled,halichoeres_melanurus_8,1955,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1955.png
213,halichoeres_melanurus,sketches,halichoeres_melanurus_9,1956,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1956.png
214,halichoeres_melasmapomus,insitu,halichoeres_melasmapomus_1,1957,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1957.png
214,halichoeres_melasmapomus,controlled,halichoeres_melasmapomus_2,1958,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1958.png
214,halichoeres_melasmapomus,controlled,halichoeres_melasmapomus_3,1959,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1959.png
214,halichoeres_melasmapomus,controlled,halichoeres_melasmapomus_4,1960,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1960.png
214,halichoeres_melasmapomus,controlled,halichoeres_melasmapomus_5,1961,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1961.png
214,halichoeres_melasmapomus,controlled,halichoeres_melasmapomus_6,1962,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1962.png
214,halichoeres_melasmapomus,controlled,halichoeres_melasmapomus_7,1963,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1963.png
215,halichoeres_miniatus,controlled,halichoeres_miniatus_1,1964,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1964.png
215,halichoeres_miniatus,controlled,halichoeres_miniatus_2,1965,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1965.png
215,halichoeres_miniatus,controlled,halichoeres_miniatus_3,1966,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1966.png
215,halichoeres_miniatus,sketches,halichoeres_miniatus_4,1967,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1967.png
215,halichoeres_miniatus,controlled,halichoeres_miniatus_5,1968,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1968.png
216,halichoeres_nebulosus,insitu,halichoeres_nebulosus_1,1969,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1969.png
216,halichoeres_nebulosus,controlled,halichoeres_nebulosus_2,1970,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1970.png
216,halichoeres_nebulosus,controlled,halichoeres_nebulosus_3,1971,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1971.png
216,halichoeres_nebulosus,controlled,halichoeres_nebulosus_4,1972,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1972.png
216,halichoeres_nebulosus,controlled,halichoeres_nebulosus_5,1973,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1973.png
216,halichoeres_nebulosus,insitu,halichoeres_nebulosus_6,1974,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1974.png
216,halichoeres_nebulosus,controlled,halichoeres_nebulosus_7,1975,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1975.png
216,halichoeres_nebulosus,controlled,halichoeres_nebulosus_8,1976,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1976.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_10,1977,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1977.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_11,1978,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1978.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_12,1979,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1979.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_13,1980,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1980.png
217,halichoeres_nigrescens,insitu,halichoeres_nigrescens_14,1981,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1981.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_15,1982,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1982.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_16,1983,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1983.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_17,1984,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1984.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_18,1985,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1985.png
217,halichoeres_nigrescens,sketches,halichoeres_nigrescens_19,1986,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1986.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_1,1987,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1987.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_2,1988,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1988.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_3,1989,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1989.png
217,halichoeres_nigrescens,sketches,halichoeres_nigrescens_4,1990,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1990.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_5,1991,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1991.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_6,1992,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1992.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_7,1993,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1993.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_8,1994,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1994.png
217,halichoeres_nigrescens,controlled,halichoeres_nigrescens_9,1995,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1995.png
218,halichoeres_scapularis,sketches,halichoeres_scapularis_10,1996,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1996.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_11,1997,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1997.png
218,halichoeres_scapularis,insitu,halichoeres_scapularis_12,1998,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1998.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_13,1999,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\1999.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_14,2000,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2000.png
218,halichoeres_scapularis,insitu,halichoeres_scapularis_15,2001,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2001.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_16,2002,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2002.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_17,2003,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2003.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_18,2004,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2004.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_1,2005,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2005.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_2,2006,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2006.png
218,halichoeres_scapularis,insitu,halichoeres_scapularis_3,2007,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2007.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_4,2008,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2008.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_5,2009,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2009.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_6,2010,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2010.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_7,2011,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2011.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_8,2012,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2012.png
218,halichoeres_scapularis,controlled,halichoeres_scapularis_9,2013,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2013.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_10,2014,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2014.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_11,2015,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2015.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_12,2016,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2016.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_13,2017,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2017.png
219,halichoeres_trimaculatus,controlled,halichoeres_trimaculatus_1,2018,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2018.png
219,halichoeres_trimaculatus,controlled,halichoeres_trimaculatus_2,2019,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2019.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_3,2020,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2020.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_4,2021,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2021.png
219,halichoeres_trimaculatus,controlled,halichoeres_trimaculatus_5,2022,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2022.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_6,2023,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2023.png
219,halichoeres_trimaculatus,controlled,halichoeres_trimaculatus_7,2024,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2024.png
219,halichoeres_trimaculatus,insitu,halichoeres_trimaculatus_8,2025,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2025.png
219,halichoeres_trimaculatus,controlled,halichoeres_trimaculatus_9,2026,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2026.png
220,harriotta_raleighana,controlled,harriotta_raleighana_1,2027,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2027.png
220,harriotta_raleighana,controlled,harriotta_raleighana_2,2028,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2028.png
220,harriotta_raleighana,controlled,harriotta_raleighana_3,2029,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2029.png
220,harriotta_raleighana,uncontrolled,harriotta_raleighana_4,2030,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2030.png
221,hemigymnus_fasciatus,uncontrolled,hemigymnus_fasciatus_10,2031,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2031.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_11,2032,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2032.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_12,2033,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2033.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_13,2034,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2034.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_14,2035,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2035.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_15,2036,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2036.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_16,2037,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2037.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_17,2038,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2038.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_18,2039,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2039.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_19,2040,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2040.png
221,hemigymnus_fasciatus,uncontrolled,hemigymnus_fasciatus_1,2041,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2041.png
221,hemigymnus_fasciatus,sketches,hemigymnus_fasciatus_20,2042,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2042.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_21,2043,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2043.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_2,2044,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2044.png
221,hemigymnus_fasciatus,controlled,hemigymnus_fasciatus_3,2045,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2045.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_4,2046,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2046.png
221,hemigymnus_fasciatus,sketches,hemigymnus_fasciatus_5,2047,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2047.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_6,2048,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2048.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_7,2049,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2049.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_8,2050,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2050.png
221,hemigymnus_fasciatus,insitu,hemigymnus_fasciatus_9,2051,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2051.png
222,hemigymnus_melapterus,sketches,hemigymnus_melapterus_10,2052,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2052.png
222,hemigymnus_melapterus,controlled,hemigymnus_melapterus_1,2053,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2053.png
222,hemigymnus_melapterus,insitu,hemigymnus_melapterus_2,2054,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2054.png
222,hemigymnus_melapterus,controlled,hemigymnus_melapterus_3,2055,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2055.png
222,hemigymnus_melapterus,insitu,hemigymnus_melapterus_4,2056,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2056.png
222,hemigymnus_melapterus,insitu,hemigymnus_melapterus_5,2057,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2057.png
222,hemigymnus_melapterus,controlled,hemigymnus_melapterus_6,2058,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2058.png
222,hemigymnus_melapterus,controlled,hemigymnus_melapterus_7,2059,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2059.png
222,hemigymnus_melapterus,controlled,hemigymnus_melapterus_8,2060,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2060.png
222,hemigymnus_melapterus,insitu,hemigymnus_melapterus_9,2061,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2061.png
223,hemiramphus_far,controlled,hemiramphus_far_1,2062,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2062.png
223,hemiramphus_far,controlled,hemiramphus_far_2,2063,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2063.png
223,hemiramphus_far,sketches,hemiramphus_far_3,2064,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2064.png
223,hemiramphus_far,controlled,hemiramphus_far_4,2065,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2065.png
223,hemiramphus_far,controlled,hemiramphus_far_5,2066,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2066.png
224,herklotsichthys_quadrimaculatus,controlled,herklotsichthys_quadrimaculatus_1,2067,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2067.png
224,herklotsichthys_quadrimaculatus,controlled,herklotsichthys_quadrimaculatus_2,2068,D:\Smart Fish Freshness Detection System\Fish_Data\images\numbered\2068.png
